DATASET	N_CONFS	ISOMERIC_SMILES	NONISOMERIC_SMILES
gen2	235	c1cc(ccc1C(=O)C2CC[NH+](CC2)CCCOc3ccc4c(c3)CCC4)F	c1cc(ccc1C(=O)C2CC[NH+](CC2)CCCOc3ccc4c(c3)CCC4)F
gen2	13	C[C@@H]1C(=[NH+]c2cc3c(cc2O1)CCCC3)N	CC1C(=[NH+]c2cc3c(cc2O1)CCCC3)N
gen2	1684	c1cc2c(cc(nc2c(c1)F)CN3CC(C3)c4cccnc4)O	c1cc2c(cc(nc2c(c1)F)CN3CC(C3)c4cccnc4)O
gen2	10	C[S@@](=O)Cl	CS(=O)Cl
gen2	25	c1ccc(cc1)N2CCCCC2=O	c1ccc(cc1)N2CCCCC2=O
gen2	209	C1C[C@H](C2=C(C1)OC=C2)NC3=NCCO3	C1CC(C2=C(C1)OC=C2)NC3=NCCO3
gen2	78	CC(C)(C)OC(=O)N1C=C(c2c1c(ccc2)Br)O	CC(C)(C)OC(=O)N1C=C(c2c1c(ccc2)Br)O
gen2	170	c1cc(c(cc1S(=O)(=O)N)S(=O)(=O)N)O	c1cc(c(cc1S(=O)(=O)N)S(=O)(=O)N)O
gen2	26	c1cc2c(nc1)N(C=CC2=O)C3CC3	c1cc2c(nc1)N(C=CC2=O)C3CC3
gen2	1860	C[N@]1C[C@@H]2CC[C@H](C1)[N@@](C2)CC3=CC=C(O3)c4ccccc4C#N	CN1CC2CCC(C1)N(C2)CC3=CC=C(O3)c4ccccc4C#N
gen2	90	c1ccc2c(c1)[C@@H](CO2)/[NH+]=C\3/NCCO3	c1ccc2c(c1)C(CO2)[NH+]=C3NCCO3
gen2	243	c1ccc(cc1)C(=O)NS(=O)(=O)c2ccc(cc2)c3ccc4c(c3)CC[C@@H](O4)C[NH2+]C[C@@H](c5cccnc5)O	c1ccc(cc1)C(=O)NS(=O)(=O)c2ccc(cc2)c3ccc4c(c3)CCC(O4)C[NH2+]CC(c5cccnc5)O
gen2	203	c1ccc2c(c1)C(=CCS2)C[C@@](CO)(C(F)(F)F)O	c1ccc2c(c1)C(=CCS2)CC(CO)(C(F)(F)F)O
gen2	275	C[N@@](CCC[NH+]1CCCC1)c2c3c(ccn2)OC=C3	CN(CCC[NH+]1CCCC1)c2c3c(ccn2)OC=C3
gen2	113	c1ccc(c(c1)c2ccccn2)C3=NC=CO3	c1ccc(c(c1)c2ccccn2)C3=NC=CO3
gen2	258	Cc1ccc2c(c1)COC(=O)c3c(ccc(c3OC)[C@@H](CC(=C)C)O)S2	Cc1ccc2c(c1)COC(=O)c3c(ccc(c3OC)C(CC(=C)C)O)S2
gen2	245	CC(C)(C)OC(=O)N1CCNCC12CCCC2	CC(C)(C)OC(=O)N1CCNCC12CCCC2
gen2	260	c1cc(cc(c1)O)/C=N/NC2=NC(=O)CS2	c1cc(cc(c1)O)C=NNC2=NC(=O)CS2
gen2	352	C[C@@H]1C(=O)N(c2ccc(nc2[N@@]1C3CCN(CC3)C)Nc4cccc(c4)S(=O)(=O)N5CC(C5)(F)F)C	CC1C(=O)N(c2ccc(nc2N1C3CCN(CC3)C)Nc4cccc(c4)S(=O)(=O)N5CC(C5)(F)F)C
gen2	81	c1ccc(c(c1)[C@H]2COC(=O)N2)[N+](=O)[O-]	c1ccc(c(c1)C2COC(=O)N2)[N+](=O)[O-]
gen2	44	CC1=C(c2ccncc2S1)[N+](=O)[O-]	CC1=C(c2ccncc2S1)[N+](=O)[O-]
gen2	232	CC1(C[C@@]([C@@H](c2c1c(c(cc2)F)O)NC(=O)c3ccc4c(c3)C=CO4)(C(F)(F)F)O)C	CC1(CC(C(c2c1c(c(cc2)F)O)NC(=O)c3ccc4c(c3)C=CO4)(C(F)(F)F)O)C
gen2	441	c1ccc(cc1)CN(Cc2ccccc2)c3ccc(cc3)C4(CCC4)CC(=O)O	c1ccc(cc1)CN(Cc2ccccc2)c3ccc(cc3)C4(CCC4)CC(=O)O
gen2	19	C[C@@H]1C(=Nc2cc(ccc2O1)Cl)N	CC1C(=Nc2cc(ccc2O1)Cl)N
gen2	133	c1cc(ncc1F)C2(CC2)C(=O)O	c1cc(ncc1F)C2(CC2)C(=O)O
gen2	90	c1ccc(cc1)CC[C@@H]2C(=Nc3ccccc3O2)N	c1ccc(cc1)CCC2C(=Nc3ccccc3O2)N
gen2	145	c1cc(nc(c1[N+](=O)[O-])C(=O)O)Cl	c1cc(nc(c1[N+](=O)[O-])C(=O)O)Cl
gen2	14	C[C@H](c1ccccc1)F	CC(c1ccccc1)F
gen2	19	c1ccc2c(c1)cccc2[C@@H]3CCN3	c1ccc2c(c1)cccc2C3CCN3
gen2	111	Cc1cc(cc(c1CC(=O)O)C)C2CC2	Cc1cc(cc(c1CC(=O)O)C)C2CC2
gen2	133	CCCOC(=O)C1=C([C@@H](CS1)C)O	CCCOC(=O)C1=C(C(CS1)C)O
gen2	221	c1ccc(cc1)C2=C(N=C3N2C=CC(=N3)OCCN4CCCC4=O)c5ccc(cc5)C6(CCC6)[NH3+]	c1ccc(cc1)C2=C(N=C3N2C=CC(=N3)OCCN4CCCC4=O)c5ccc(cc5)C6(CCC6)[NH3+]
gen2	404	c1ccc(c(c1)/C=N/NC2=NON=C2N)Br	c1ccc(c(c1)C=NNC2=NON=C2N)Br
gen2	124	c1ccc(cc1)[C@@H]2CCc3cccc(c3S2)CO	c1ccc(cc1)C2CCc3cccc(c3S2)CO
gen2	141	Cc1ccc(cc1)S(=O)(=O)[C@@H]2CCCNC(=O)C2	Cc1ccc(cc1)S(=O)(=O)C2CCCNC(=O)C2
gen2	131	c1ccc2c(c1)[C@@H](CO2)NC3=[NH+]CCS3	c1ccc2c(c1)C(CO2)NC3=[NH+]CCS3
gen2	156	CC1(CC1)c2c(cc(cn2)Cl)CNC3CC3	CC1(CC1)c2c(cc(cn2)Cl)CNC3CC3
gen2	436	c1ccc(cc1)C2=C(c3ccc(cc3CCC2)O)c4ccc(cc4)OCCCC[S@@](=O)Cc5ccccn5	c1ccc(cc1)C2=C(c3ccc(cc3CCC2)O)c4ccc(cc4)OCCCCS(=O)Cc5ccccn5
gen2	284	CC1(CC1)COC(=O)[C@@H](c2ccccc2)C(=O)O	CC1(CC1)COC(=O)C(c2ccccc2)C(=O)O
gen2	126	c1ccc(cc1)C2(CC2)Nc3ccccc3	c1ccc(cc1)C2(CC2)Nc3ccccc3
gen2	215	Cc1cc(c(nc1)C2(CC2)C)CNC3CC3	Cc1cc(c(nc1)C2(CC2)C)CNC3CC3
gen2	235	CCCCCc1c(c(c(nc1C(C)C)C(C)C)CO)c2ccc(c(c2)CC)F	CCCCCc1c(c(c(nc1C(C)C)C(C)C)CO)c2ccc(c(c2)CC)F
gen2	412	Cc1cccc(c1)C(=O)N2CCSc3c2cccc3	Cc1cccc(c1)C(=O)N2CCSc3c2cccc3
gen2	473	CC(=O)N[P@](=O)(OC)SC	CC(=O)NP(=O)(OC)SC
gen2	274	C[C@@](C[NH3+])(c1ccc(c(c1)OC2CCCC2)OC)O	CC(C[NH3+])(c1ccc(c(c1)OC2CCCC2)OC)O
gen2	734	CC1=CC(=C(C(=O)N1)C(=O)N2CCC3(CC2)CN(C(=O)O3)C)C	CC1=CC(=C(C(=O)N1)C(=O)N2CCC3(CC2)CN(C(=O)O3)C)C
gen2	213	CCCCC[S@@](=O)C1=NN=C(S1)C(=O)NCC(C)C	CCCCCS(=O)C1=NN=C(S1)C(=O)NCC(C)C
gen2	409	c1ccc(cc1)S(=O)(=O)N(F)S(=O)(=O)c2ccccc2	c1ccc(cc1)S(=O)(=O)N(F)S(=O)(=O)c2ccccc2
gen2	14	Cc1ccc(cc1)/N=C\OC	Cc1ccc(cc1)N=COC
gen2	47	CC1=C(SC=C1)[C@H](C)N	CC1=C(SC=C1)C(C)N
gen2	278	CCCC(=O)N1CC[NH+](CC1)CCCCN2C(=S)N(C(=O)C2(C)C)c3ccc(c(c3)C(F)(F)F)C#N	CCCC(=O)N1CC[NH+](CC1)CCCCN2C(=S)N(C(=O)C2(C)C)c3ccc(c(c3)C(F)(F)F)C#N
gen2	49	c1cc2c(cc1OC(F)(F)F)SC(=N2)Br	c1cc2c(cc1OC(F)(F)F)SC(=N2)Br
gen2	174	c1ccc(cc1)P(=N)(c2ccccc2)c3ccccc3	c1ccc(cc1)P(=N)(c2ccccc2)c3ccccc3
gen2	1097	Cc1ccc(c(c1)S(=O)(=O)[N@@]2CCOc3c2cccc3C(=O)O)O	Cc1ccc(c(c1)S(=O)(=O)N2CCOc3c2cccc3C(=O)O)O
gen2	65	CN(C)C(=O)C1=CC=CS1	CN(C)C(=O)C1=CC=CS1
gen2	115	c1ccc2c(c1)N(CCO2)C(=O)c3ccc(cc3)C#N	c1ccc2c(c1)N(CCO2)C(=O)c3ccc(cc3)C#N
gen2	278	CC(=O)NC[C@@H]1CN(C(=O)O1)c2ccc3c(c2)SCC4=NC=CN34	CC(=O)NCC1CN(C(=O)O1)c2ccc3c(c2)SCC4=NC=CN34
gen2	686	CC(C)C1=NN=C(O1)CN2c3cccc4c3c(ccc4)C2=O	CC(C)C1=NN=C(O1)CN2c3cccc4c3c(ccc4)C2=O
gen2	2397	c1ccc2c(c1)CCN2C(=O)Cc3cc4c(c(c3)Cl)OCCCO4	c1ccc2c(c1)CCN2C(=O)Cc3cc4c(c(c3)Cl)OCCCO4
gen2	5	P(Br)(Br)Br	P(Br)(Br)Br
gen2	30	c1ccc2c(c1)[C@@H](CO2)/[NH+]=C\3/NCCS3	c1ccc2c(c1)C(CO2)[NH+]=C3NCCS3
gen2	91	CC(C)c1ccc(cc1C(=O)O)O	CC(C)c1ccc(cc1C(=O)O)O
gen2	257	CC1=C(SC2=C1C(=O)N(C(=O)N2CCOC)CC(C)(C)F)CN3CCNC3=O	CC1=C(SC2=C1C(=O)N(C(=O)N2CCOC)CC(C)(C)F)CN3CCNC3=O
gen2	185	CCOc1ccc(cc1OC)C[C@@H](C)N	CCOc1ccc(cc1OC)CC(C)N
gen2	454	CC1=C(SC(=N1)NC(=O)C2CCNCC2)C	CC1=C(SC(=N1)NC(=O)C2CCNCC2)C
gen2	249	CC/C(=C(\c1ccccc1)/c2ccc(cc2)OCCCCCS(=O)(=O)Cc3ccccn3)/c4ccccc4	CCC(=C(c1ccccc1)c2ccc(cc2)OCCCCCS(=O)(=O)Cc3ccccn3)c4ccccc4
gen2	202	CCOc1cc(ccc1[C@@H]2CCC(=O)N2)C(C)(C)C	CCOc1cc(ccc1C2CCC(=O)N2)C(C)(C)C
gen2	51	c1ccc(cc1)N\2C(=O)CS/C2=N\S(=O)(=O)c3ccccc3	c1ccc(cc1)N2C(=O)CSC2=NS(=O)(=O)c3ccccc3
gen2	818	Cc1ccccc1C2=NOC(=N2)/C(=C\c3ccccc3)/C#N	Cc1ccccc1C2=NOC(=N2)C(=Cc3ccccc3)C#N
gen2	57	CC(=O)Nc1ccccn1	CC(=O)Nc1ccccn1
gen2	808	C[C@H]1C[N@](CC[C@]1(C)O)Cc2ccccc2N3C(=CC(=N3)C)C	CC1CN(CCC1(C)O)Cc2ccccc2N3C(=CC(=N3)C)C
gen2	221	CCC[N@@]1C[C@@H](C[C@@H]2[C@@H]1CC3=C(Nc4c3c2ccc4)COC)CSC	CCCN1CC(CC2C1CC3=C(Nc4c3c2ccc4)COC)CSC
gen2	39	Cc1ccccc1[C@H]2CCCN2C(=O)C	Cc1ccccc1C2CCCN2C(=O)C
gen2	119	CCC1=CC=C(O1)[C@H]2COCCN2	CCC1=CC=C(O1)C2COCCN2
gen2	119	CN1CCN(CC1)c2c3c(ncn2)N(C=C3)C	CN1CCN(CC1)c2c3c(ncn2)N(C=C3)C
gen2	232	CCC[N@@H+]1C[C@@H](C[C@@H]2[C@@H]1CC3=C(Nc4c3c2ccc4)COC)CC#N	CCC[NH+]1CC(CC2C1CC3=C(Nc4c3c2ccc4)COC)CC#N
gen2	515	c1ccc2c(c1)C(=NS2(=O)=O)N/N=C\c3ccc(cc3)Cl	c1ccc2c(c1)C(=NS2(=O)=O)NN=Cc3ccc(cc3)Cl
gen2	674	CN1c2ccccc2N=C1N/N=C\3/CCCOc4c3ccc(c4)Br	CN1c2ccccc2N=C1NN=C3CCCOc4c3ccc(c4)Br
gen2	224	c1ccc2cc(ccc2c1)C[C@@]34CCC[C@@H]3COC4=O	c1ccc2cc(ccc2c1)CC34CCCC3COC4=O
gen2	56	CC1=C(C=C(S1)Br)C2CC2	CC1=C(C=C(S1)Br)C2CC2
gen2	116	CCOC(=O)[C@@H]1Cc2cccc(c2C1=O)O	CCOC(=O)C1Cc2cccc(c2C1=O)O
gen2	251	C1C[C@@H](NC1)CCS(=O)(=O)CCCC(F)(F)F	C1CC(NC1)CCS(=O)(=O)CCCC(F)(F)F
gen2	134	CC1(C[C@]1(C(=O)N)C(=O)[O-])C	CC1(CC1(C(=O)N)C(=O)[O-])C
gen2	126	CCOC(=O)C1=C([C@@H](CS1)C)O	CCOC(=O)C1=C(C(CS1)C)O
gen2	332	c1ccc(cc1)CN(Cc2ccccc2)c3ccc(cc3)C4(CCC4)CCO	c1ccc(cc1)CN(Cc2ccccc2)c3ccc(cc3)C4(CCC4)CCO
gen2	64	Cc1ccccc1C(=O)c2ccccc2	Cc1ccccc1C(=O)c2ccccc2
gen2	96	CCc1cc(c(c(c1)Br)O)/N=N/c2ccccc2	CCc1cc(c(c(c1)Br)O)N=Nc2ccccc2
gen2	64	COC(=O)c1ccc(cc1C#N)Br	COC(=O)c1ccc(cc1C#N)Br
gen2	40	Cc1cc(cc(c1[O-])C)S(=O)(=O)c2cc(c(c(c2)C)[O-])C	Cc1cc(cc(c1[O-])C)S(=O)(=O)c2cc(c(c(c2)C)[O-])C
gen2	230	CCCOc1ccc(cc1OC)CC[NH3+]	CCCOc1ccc(cc1OC)CC[NH3+]
gen2	72	Cc1cccc2c1NC=C2/C(=N/O)/N	Cc1cccc2c1NC=C2C(=NO)N
gen2	666	CC[NH+](CC)CCOc1ccc(cc1)CNc2ccc(c3c2cccc3)Cl	CC[NH+](CC)CCOc1ccc(cc1)CNc2ccc(c3c2cccc3)Cl
gen2	20	C(C#N)N=[N+]=[N-]	C(C#N)N=[N+]=[N-]
gen2	3023	CC1=NN=C(S1)N2CC[C@@H]3C[C@@H](O[C@@H]3C2)C(=O)N4CCN(CC4)C	CC1=NN=C(S1)N2CCC3CC(OC3C2)C(=O)N4CCN(CC4)C
gen2	49	c1cc(c(c(c1)Cl)O)[C@@H]2CCN2	c1cc(c(c(c1)Cl)O)C2CCN2
gen2	147	Cc1nccc(n1)[N@@]2C[C@](C(C2)(C)C)(C)O	Cc1nccc(n1)N2CC(C(C2)(C)O)(C)C
gen2	114	CN1CCN(CC1)C(=O)[C@@H]2CCCCN2	CN1CCN(CC1)C(=O)C2CCCCN2
gen2	238	C#Cc1cccc(c1)NC(=O)c2cc(c(nc2)Cl)Cl	C#Cc1cccc(c1)NC(=O)c2cc(c(nc2)Cl)Cl
gen2	145	COc1cccc(c1)N2CC[C@@H](C2=O)N	COc1cccc(c1)N2CCC(C2=O)N
gen2	461	CCN(CC)c1cccc(c1)C2=NC(=C(O2)C)CCOc3ccc4c(c3)CC[C@@H]4CC(=O)O	CCN(CC)c1cccc(c1)C2=NC(=C(O2)C)CCOc3ccc4c(c3)CCC4CC(=O)O
gen2	184	CN1CC(=O)N=C1NP(=O)(Cl)Cl	CN1CC(=O)N=C1NP(=O)(Cl)Cl
gen2	48	c1cc(c(cc1N=C=O)[N+](=O)[O-])F	c1cc(c(cc1N=C=O)[N+](=O)[O-])F
gen2	258	CCN(CC)C(=O)N[C@@H]1C[C@@H]2c3cc(cc4c3C(=C(N4)C)C[C@@H]2[N@@H+](C1)C)C5SCCS5	CCN(CC)C(=O)NC1CC2c3cc(cc4c3C(=C(N4)C)CC2[NH+](C1)C)C5SCCS5
gen2	38	Cc1cccc(c1NC)F	Cc1cccc(c1NC)F
gen2	232	COC(=O)C[C@@H](CS(=O)(=O)c1ccc(cc1)O)c2ccccc2	COC(=O)CC(CS(=O)(=O)c1ccc(cc1)O)c2ccccc2
gen2	300	C1C[C@@H]([NH2+]C1)CCS(=O)(=O)CCC(F)(F)F	C1CC([NH2+]C1)CCS(=O)(=O)CCC(F)(F)F
gen2	218	CC[C@@H](c1ccc(c(c1)OC2CCCC2)OC)O	CCC(c1ccc(c(c1)OC2CCCC2)OC)O
gen2	79	c1ccc2c(c1)[NH+]=C([C@@H](O2)CCO)N	c1ccc2c(c1)[NH+]=C(C(O2)CCO)N
gen2	111	CC1=CSC(=N1)Sc2ccc(cc2)F	CC1=CSC(=N1)Sc2ccc(cc2)F
gen2	48	c1c[nH+]c(cc1Cl)S(=O)[O-]	c1c[nH+]c(cc1Cl)S(=O)[O-]
gen2	192	COc1ccc2c(c1)CCC[C@@H](C2=O)c3ccc(cc3)S(=O)(=O)C	COc1ccc2c(c1)CCCC(C2=O)c3ccc(cc3)S(=O)(=O)C
gen2	33	CC(=O)c1ccccc1F	CC(=O)c1ccccc1F
gen2	28	Cc1cnc2ccccc2c1N3CCCCC3	Cc1cnc2ccccc2c1N3CCCCC3
gen2	78	CN(C)S(=O)(=O)C1=CC=CS1	CN(C)S(=O)(=O)C1=CC=CS1
gen2	144	COc1ccc(cc1/C(=N/O)/N)Br	COc1ccc(cc1C(=NO)N)Br
gen2	276	c1cc(c(cc1F)F)OCC2OCCO2	c1cc(c(cc1F)F)OCC2OCCO2
gen2	11	c1cc(nc(c1C(F)(F)F)C=O)Cl	c1cc(nc(c1C(F)(F)F)C=O)Cl
gen2	29	CN(C)S(=O)(=O)C1=NC=CN1	CN(C)S(=O)(=O)C1=NC=CN1
gen2	161	C1=C(C(=C(S1)CN)Br)Br	C1=C(C(=C(S1)CN)Br)Br
gen2	48	c1cc(c(cc1Cl)[N+](=O)[O-])NN	c1cc(c(cc1Cl)[N+](=O)[O-])NN
gen2	646	CSSCCN=C=S	CSSCCN=C=S
gen2	231	Cc1ccc2c(c1)[C@@H]([C@@H](C2)C)Nc3ncc(cn3)C(=O)C	Cc1ccc2c(c1)C(C(C2)C)Nc3ncc(cn3)C(=O)C
gen2	74	CNC(=O)C1=C(C=CN1C)Cl	CNC(=O)C1=C(C=CN1C)Cl
gen2	238	CCS(=O)(=O)C1(CC1)[C@@](CN2C=NC=N2)(c3ccc(cc3)Cl)O	CCS(=O)(=O)C1(CC1)C(CN2C=NC=N2)(c3ccc(cc3)Cl)O
gen2	13	CNC(=O)S	CNC(=O)S
gen2	167	c1c(nc(cn1)Cl)C(=O)NC2C[NH+](C2)CCF	c1c(nc(cn1)Cl)C(=O)NC2C[NH+](C2)CCF
gen2	165	COc1cc(cc(c1)C(F)(F)F)C2=NC3=C(N2)CCNC3	COc1cc(cc(c1)C(F)(F)F)C2=NC3=C(N2)CCNC3
gen2	171	C[C@@H](c1ccc2cc(ccc2c1)OC)C(=O)[O-]	CC(c1ccc2cc(ccc2c1)OC)C(=O)[O-]
gen2	11	C1[C@H]2[C@@H](C2O)CN1	C1C2C(C2O)CN1
gen2	415	CN(C)C(=O)CN1CC2(C1)CCCO2	CN(C)C(=O)CN1CC2(C1)CCCO2
gen2	211	c1ccnc(c1)OS(=O)(=O)c2ccc(cc2)F	c1ccnc(c1)OS(=O)(=O)c2ccc(cc2)F
gen2	10	c1c(cnc(n1)C2(CC2)C#N)Br	c1c(cnc(n1)C2(CC2)C#N)Br
gen2	12	COC1=CC(=O)Nc2c1cccc2	COC1=CC(=O)Nc2c1cccc2
gen2	239	c1cc(c(cc1C(F)F)CC(=O)O)C(F)F	c1cc(c(cc1C(F)F)CC(=O)O)C(F)F
gen2	157	c1cc(ccc1[S@@](=O)[C@@H]2CCCCNC2=O)Cl	c1cc(ccc1S(=O)C2CCCCNC2=O)Cl
gen2	94	CC(=O)N1C=C(c2c1cccc2)[C@H]3CCN3	CC(=O)N1C=C(c2c1cccc2)C3CCN3
gen2	63	CN1C=CC=C1[C@H](CF)N	CN1C=CC=C1C(CF)N
gen2	28	c1cc(c(cc1C#N)C(=O)O)Cl	c1cc(c(cc1C#N)C(=O)O)Cl
gen2	670	CS(=O)(=O)[N@]1CCC[C@]12CCCN(C2)C(=O)CC#N	CS(=O)(=O)N1CCCC12CCCN(C2)C(=O)CC#N
gen2	1222	c1cc(cc(c1)F)CC(=O)N2CCSSCC2	c1cc(cc(c1)F)CC(=O)N2CCSSCC2
gen2	223	c1cc2c(cc1OC(F)(F)F)N=CS2	c1cc2c(cc1OC(F)(F)F)N=CS2
gen2	129	COc1ncc(c(n1)C(=O)OC)Br	COc1ncc(c(n1)C(=O)OC)Br
gen2	554	c1cc(cc(c1)Cl)C2(CC2)C(=O)Nc3ccc(c(c3)C4=N[N-]N=N4)c5cc(cnc5)F	c1cc(cc(c1)Cl)C2(CC2)C(=O)Nc3ccc(c(c3)C4=N[N-]N=N4)c5cc(cnc5)F
gen2	448	CC1=NN(C(=C1/C=N/N2CCOCC2)Cl)c3cccc(c3)Cl	CC1=NN(C(=C1C=NN2CCOCC2)Cl)c3cccc(c3)Cl
gen2	185	CC(=O)c1ccc(cc1)[C@@H](C2CCCCC2)N3C=CN=C3	CC(=O)c1ccc(cc1)C(C2CCCCC2)N3C=CN=C3
gen2	15	c1c(c(ncn1)N2CCCCC2)Cl	c1c(c(ncn1)N2CCCCC2)Cl
gen2	10	CO/C=N\c1ccc(cc1)Cl	COC=Nc1ccc(cc1)Cl
gen2	148	c1cc(c2c(c1)NC=C2)C3=NC4=C(N3)CCCNC4=O	c1cc(c2c(c1)NC=C2)C3=NC4=C(N3)CCCNC4=O
gen2	331	C[C@@H](CC[NH+](Cc1ccccc1)Cc2ccccc2)OC(=O)N3C(COC3(C)C)(C)C	CC(CC[NH+](Cc1ccccc1)Cc2ccccc2)OC(=O)N3C(COC3(C)C)(C)C
gen2	274	c1cc(ccc1NS(=O)(=O)c2ccc3c(c2)CC[C@@H](O3)C(=O)O)N4C(=O)N(N=N4)CCCC5CCCC5	c1cc(ccc1NS(=O)(=O)c2ccc3c(c2)CCC(O3)C(=O)O)N4C(=O)N(N=N4)CCCC5CCCC5
gen2	328	c1cncc2c1NC=C2C[C@@H](CO)[NH3+]	c1cncc2c1NC=C2CC(CO)[NH3+]
gen2	43	COC(=O)c1cccc2c1OC(O2)(F)F	COC(=O)c1cccc2c1OC(O2)(F)F
gen2	200	c1cc(c(c(c1C(=O)C2=NC=CS2)F)F)F	c1cc(c(c(c1C(=O)C2=NC=CS2)F)F)F
gen2	453	c1cc(ccc1/N=N\c2ccc(c(c2)Cl)O)S(=O)(=O)N	c1cc(ccc1N=Nc2ccc(c(c2)Cl)O)S(=O)(=O)N
gen2	1259	C[C@@H]1CN(CC[C@@]1(C)O)C(=O)CN2N=CC=N2	CC1CN(CCC1(C)O)C(=O)CN2N=CC=N2
gen2	662	CC1=NN(N=C1C(=O)N2CCCc3c2cc(cc3)F)c4ccccc4	CC1=NN(N=C1C(=O)N2CCCc3c2cc(cc3)F)c4ccccc4
gen2	152	c1cc(c(c(c1)F)CS(=O)(=O)C(F)(F)F)F	c1cc(c(c(c1)F)CS(=O)(=O)C(F)(F)F)F
gen2	214	COc1ccccc1/C=N/C2=C(C3=C(S2)CCCC3)C#N	COc1ccccc1C=NC2=C(C3=C(S2)CCCC3)C#N
gen2	13	C[C@@H]1C(=[NH2+])Nc2cc(ccc2O1)C#N	CC1C(=[NH2+])Nc2cc(ccc2O1)C#N
gen2	85	c1cc2c(cc1Br)C(=CN2)[C@@H]3CCN3	c1cc2c(cc1Br)C(=CN2)C3CCN3
gen2	29	c1ccc(cc1)N2CC[NH2+]CC2	c1ccc(cc1)N2CC[NH2+]CC2
gen2	179	c1cc(c(cc1S(=O)(=O)N)S(=O)(=O)N)[O-]	c1cc(c(cc1S(=O)(=O)N)S(=O)(=O)N)[O-]
gen2	188	c1cc2c(nc1)NC(=N2)COCCO	c1cc2c(nc1)NC(=N2)COCCO
gen2	50	C[S@@](=N)(=O)NC1CC1	CS(=N)(=O)NC1CC1
gen2	882	c1ccc2c(c1)c(ncn2)N/N=C\c3ccc(c(c3)Cl)Cl	c1ccc2c(c1)c(ncn2)NN=Cc3ccc(c(c3)Cl)Cl
gen2	80	c1ccc(cc1)C(=O)Nc2ccccc2O	c1ccc(cc1)C(=O)Nc2ccccc2O
gen2	111	c1cc(ccc1C#N)[C@@H](C2CCCC2)N3C=CN=C3	c1cc(ccc1C#N)C(C2CCCC2)N3C=CN=C3
gen2	586	c1ccc(c(c1)C2=NOC(=N2)c3ccc(cc3Cl)Cl)Br	c1ccc(c(c1)C2=NOC(=N2)c3ccc(cc3Cl)Cl)Br
gen2	163	Cc1ccc2c(c1)N(CCO2)C(=O)c3ccc(cc3)C#N	Cc1ccc2c(c1)N(CCO2)C(=O)c3ccc(cc3)C#N
gen2	135	c1cc(cc(c1)OC(F)(F)F)NN	c1cc(cc(c1)OC(F)(F)F)NN
gen2	366	C[C@@H]1C(=O)N(c2ccc(nc2[N@@]1C3CCN(CC3)C)Nc4cccc(c4)S(=O)(=O)N5CCOCC5)C	CC1C(=O)N(c2ccc(nc2N1C3CCN(CC3)C)Nc4cccc(c4)S(=O)(=O)N5CCOCC5)C
gen2	784	CC1=C(C=C(C(=O)N1)C#N)C(=O)N2CC[C@]3(C2)CCCN(C3=O)C	CC1=C(C=C(C(=O)N1)C#N)C(=O)N2CCC3(C2)CCCN(C3=O)C
gen2	299	CC(=O)N(c1ccccn1)c2ccccn2	CC(=O)N(c1ccccn1)c2ccccn2
gen2	546	COc1ccc2ccc(cc2c1)OCCCOc3ccc-4c(c3)N(c5c4cccc5)CC(=O)O	COc1ccc2ccc(cc2c1)OCCCOc3ccc-4c(c3)N(c5c4cccc5)CC(=O)O
gen2	21	C[C@@H]1C(=Nc2cc3c(cc2O1)CCCC3)N	CC1C(=Nc2cc3c(cc2O1)CCCC3)N
gen2	189	C1=C(OC(=C1)[N+](=O)[O-])[C@@H](CO)N	C1=C(OC(=C1)[N+](=O)[O-])C(CO)N
gen2	59	C[C@]1(CC(=O)N1)C2=[NH+]C=CS2	CC1(CC(=O)N1)C2=[NH+]C=CS2
gen2	78	c1ccc(cc1)CC[C@@H]2C(=[NH+]c3ccccc3O2)N	c1ccc(cc1)CCC2C(=[NH+]c3ccccc3O2)N
gen2	35	Cc1cc(cc(c1O)C)S(=O)(=O)c2cc(c(c(c2)C)O)C	Cc1cc(cc(c1O)C)S(=O)(=O)c2cc(c(c(c2)C)O)C
gen2	354	c1cc(c(cc1F)OCC2OCCO2)F	c1cc(c(cc1F)OCC2OCCO2)F
gen2	41	c1cc(ncc1Br)C2(CC2)C#N	c1cc(ncc1Br)C2(CC2)C#N
gen2	89	C[C@H](c1ccccc1)S(=O)(=O)C	CC(c1ccccc1)S(=O)(=O)C
gen2	11	c1ccnc(c1)C2=NN=N[N-]2	c1ccnc(c1)C2=NN=N[N-]2
gen2	162	CCCOC(=O)C1=C([C@@H](CS1)CC)O	CCCOC(=O)C1=C(C(CS1)CC)O
gen2	116	c1ccc(c(c1)O)Oc2ccccn2	c1ccc(c(c1)O)Oc2ccccn2
gen2	51	C/C(=N/O)/c1ccc(c(c1)Cl)Cl	CC(=NO)c1ccc(c(c1)Cl)Cl
gen2	293	c1ccc(cc1)c2ccc(cc2)C3(CCCC3)CNC=O	c1ccc(cc1)c2ccc(cc2)C3(CCCC3)CNC=O
gen2	277	C[C@H](C(C)(C)C)[N@]1CC[C@](O1)(C)c2cccc(c2)[C@]3(CC[N@](O3)[C@H](C)C(C)(C)C)C	CC(C(C)(C)C)N1CCC(O1)(C)c2cccc(c2)C3(CCN(O3)C(C)C(C)(C)C)C
